index.html,state1.html,state5.html,state7.html,state9.html,state17.html,state26.html,state41.html,state45.html,state50.html,state57.html,state66.html,state77.html,state86.html,state89.html,state98.html,state101.html,state106.html,state115.html,state118.html,state123.html,state130.html,state139.html,state142.html,state147.html,state154.html,state163.html,state172.html,state175.html,state180.html,state187.html,state204.html,state213.html,state216.html,state221.html,state228.html,state237.html,state247.html,state254.html,state263.html,state266.html,state271.html,state278.html,state301.html,state308.html,state317.html,state320.html,state325.html,state332.html,state341.html,state351.html,state358.html,state365.html,state372.html,state381.html,state384.html,state389.html,state396.html,state419.html,state426.html,state433.html,state448.html,state451.html,state456.html,state463.html,state484.html,state491.html,state498.html,state505.html,state514.html,state523.html,state528.html,state535.html,state544.html,state554.html,state561.html,state566.html,state573.html,state602.html,state609.html,state632.html,state639.html,state644.html,state651.html,state660.html,state677.html,state682.html,state703.html,state710.html,state717.html,state746.html,state755.html,state770.html,state773.html,state776.html,state783.html,state812.html,state821.html,state824.html,state829.html,state838.html,state843.html,state848.html,state857.html,state866.html,state881.html,state890.html,state897.html,state912.html,state917.html,state946.html,state955.html,state958.html,state963.html,state968.html,state973.html,state982.html,state989.html,state1018.html,state1025.html,state1032.html,state1045.html,state1050.html,state1053.html,state1068.html,state1089.html,state1098.html,state1103.html,state1108.html,state1113.html,state1122.html,state1129.html,state1144.html,state1147.html,state1152.html,state1167.html,state1176.html,state1179.html,state1184.html,state1195.html,state1200.html,state1203.html,state1218.html,state1221.html,state1236.html,state1253.html,state1260.html,state1267.html,state1280.html,state1287.html,state1302.html,state1305.html,state1310.html,state1321.html,state1328.html,state1337.html,state1344.html,state1351.html,state1356.html,state1361.html,state1366.html,state1375.html,state1386.html,state1389.html,state1404.html,state1421.html,state1426.html,state1429.html,state1448.html,state1453.html,state1464.html,state1469.html,state1472.html,state1487.html,state1492.html,state1503.html,state1510.html,state1519.html,state1528.html,state1545.html,state1550.html,state1557.html,state1568.html,state1575.html,state1590.html,state1593.html,state1598.html,state1613.html,state1618.html,state1621.html,state1638.html,state1653.html,state1664.html,state1673.html,state1684.html,state1687.html,state1702.html,state1715.html,state1724.html,state1741.html,state1746.html,state1767.html,state1772.html,state1777.html,state1782.html,state1793.html,state1798.html,state1809.html,state1816.html,state1825.html,state1838.html,state1853.html,state1864.html,state1871.html,state1876.html,state1879.html,state1886.html,state1905.html,state1910.html,state1925.html,state1930.html,state1933.html,state1952.html,state1973.html,state1978.html,state1983.html,state1994.html,state2001.html,state2006.html,state2013.html,state2018.html,state2027.html,state2038.html,state2047.html,state2064.html,state2069.html,state2078.html,state2085.html,state2090.html,state2093.html,state2100.html,state2115.html,state2122.html,state2131.html,state2136.html,state2139.html,state2156.html,state2165.html,state2178.html,state2193.html,state2204.html,state2207.html,state2212.html,state2223.html,state2230.html,state2235.html,state2242.html,state2247.html,state2256.html,state2261.html,state2272.html,state2287.html,state2292.html,state2297.html,state2302.html,state2317.html,state2338.html,state2343.html,state2348.html,state2361.html,state2368.html,state2377.html,state2382.html,state2385.html,state2402.html,state2407.html,state2412.html,state2415.html,state2424.html,state2427.html,state2430.html,state2445.html,state2468.html,state2477.html,state2484.html,state2489.html,state2492.html,state2499.html,state2516.html,state2525.html,state2530.html,state2541.html,state2556.html
99.0,99.0,80.0,92.0,99.0,49.0,114.0,48.0,78.0,131.0,78.0,131.0,78.0,49.0,78.0,49.0,64.0,167.0,49.0,64.0,64.0,78.0,49.0,64.0,64.0,0.0,78.0,49.0,64.0,64.0,0.0,78.0,49.0,64.0,64.0,0.0,64.0,0.0,63.0,49.0,64.0,64.0,0.0,63.0,78.0,49.0,64.0,64.0,0.0,64.0,0.0,63.0,131.0,1.0,49.0,64.0,64.0,0.0,63.0,78.0,1.0,49.0,64.0,64.0,18.0,63.0,131.0,1.0,131.0,1.0,64.0,64.0,0.0,64.0,18.0,63.0,78.0,1.0,64.0,0.0,63.0,78.0,1.0,131.0,1.0,1.0,0.0,63.0,167.0,1.0,1.0,64.0,63.0,99.0,78.0,19.0,1.0,64.0,1.0,0.0,63.0,78.0,1.0,167.0,19.0,1.0,64.0,0.0,78.0,1.0,1.0,64.0,1.0,0.0,64.0,64.0,1.0,1.0,1.0,64.0,0.0,0.0,1.0,0.0,78.0,19.0,64.0,0.0,64.0,64.0,1.0,64.0,131.0,1.0,1.0,1.0,64.0,19.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,1.0,64.0,18.0,1.0,64.0,131.0,1.0,1.0,131.0,131.0,1.0,1.0,64.0,0.0,64.0,64.0,1.0,78.0,0.0,1.0,1.0,1.0,1.0,64.0,0.0,18.0,19.0,18.0,78.0,1.0,131.0,131.0,1.0,131.0,1.0,1.0,0.0,1.0,64.0,167.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,78.0,18.0,19.0,1.0,131.0,1.0,1.0,64.0,1.0,0.0,1.0,78.0,1.0,167.0,167.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,0.0,78.0,1.0,19.0,19.0,19.0,1.0,64.0,1.0,0.0,64.0,64.0,64.0,1.0,1.0,1.0,1.0,167.0,19.0,1.0,64.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,78.0,1.0,19.0,19.0,64.0,1.0,0.0,64.0,64.0,64.0,1.0,1.0,64.0,64.0,64.0,131.0,1.0,1.0,1.0,1.0,64.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,64.0,19.0,19.0,19.0,18.0,1.0,64.0,64.0,64.0,131.0
121.0,121.0,106.0,109.0,118.0,86.0,116.0,81.0,0.0,65.0,0.0,65.0,0.0,86.0,0.0,86.0,91.0,101.0,86.0,91.0,92.0,0.0,86.0,91.0,92.0,78.0,0.0,86.0,91.0,92.0,78.0,0.0,86.0,91.0,92.0,78.0,92.0,78.0,88.0,86.0,91.0,92.0,78.0,88.0,0.0,86.0,91.0,92.0,78.0,92.0,78.0,88.0,65.0,77.0,86.0,91.0,92.0,78.0,88.0,0.0,77.0,86.0,91.0,92.0,76.0,88.0,65.0,77.0,65.0,77.0,91.0,92.0,78.0,92.0,76.0,88.0,0.0,77.0,92.0,78.0,88.0,0.0,77.0,65.0,77.0,77.0,78.0,88.0,101.0,77.0,77.0,92.0,88.0,118.0,0.0,75.0,77.0,92.0,77.0,78.0,88.0,0.0,77.0,101.0,75.0,77.0,92.0,78.0,0.0,77.0,77.0,92.0,77.0,78.0,92.0,92.0,77.0,77.0,77.0,92.0,78.0,78.0,77.0,78.0,0.0,75.0,92.0,78.0,92.0,92.0,77.0,92.0,65.0,77.0,77.0,77.0,92.0,75.0,78.0,78.0,77.0,78.0,0.0,78.0,77.0,77.0,92.0,76.0,77.0,92.0,65.0,77.0,77.0,65.0,65.0,77.0,77.0,92.0,78.0,92.0,92.0,77.0,0.0,78.0,77.0,77.0,77.0,77.0,92.0,78.0,76.0,75.0,76.0,0.0,77.0,65.0,65.0,77.0,65.0,77.0,77.0,78.0,77.0,92.0,101.0,75.0,77.0,77.0,77.0,77.0,77.0,77.0,92.0,77.0,0.0,76.0,75.0,77.0,65.0,77.0,77.0,92.0,77.0,78.0,77.0,0.0,77.0,101.0,101.0,77.0,77.0,77.0,92.0,77.0,77.0,77.0,78.0,0.0,77.0,75.0,75.0,75.0,77.0,92.0,77.0,78.0,92.0,92.0,92.0,77.0,77.0,77.0,77.0,101.0,75.0,77.0,92.0,77.0,77.0,77.0,78.0,77.0,78.0,78.0,77.0,78.0,0.0,77.0,75.0,75.0,92.0,77.0,78.0,92.0,92.0,92.0,77.0,77.0,92.0,92.0,92.0,65.0,77.0,77.0,77.0,77.0,92.0,77.0,78.0,77.0,78.0,78.0,77.0,78.0,0.0,78.0,77.0,78.0,77.0,77.0,78.0,77.0,77.0,92.0,75.0,75.0,75.0,76.0,77.0,92.0,92.0,92.0,65.0
100.0,100.0,81.0,93.0,100.0,50.0,113.0,47.0,77.0,130.0,77.0,130.0,77.0,50.0,77.0,50.0,64.0,166.0,50.0,64.0,64.0,77.0,50.0,64.0,64.0,1.0,77.0,50.0,64.0,64.0,1.0,77.0,50.0,64.0,64.0,1.0,64.0,1.0,64.0,50.0,64.0,64.0,1.0,64.0,77.0,50.0,64.0,64.0,1.0,64.0,1.0,64.0,130.0,0.0,50.0,64.0,64.0,1.0,64.0,77.0,0.0,50.0,64.0,64.0,19.0,64.0,130.0,0.0,130.0,0.0,64.0,64.0,1.0,64.0,19.0,64.0,77.0,0.0,64.0,1.0,64.0,77.0,0.0,130.0,0.0,0.0,1.0,64.0,166.0,0.0,0.0,64.0,64.0,100.0,77.0,18.0,0.0,64.0,0.0,1.0,64.0,77.0,0.0,166.0,18.0,0.0,64.0,1.0,77.0,0.0,0.0,64.0,0.0,1.0,64.0,64.0,0.0,0.0,0.0,64.0,1.0,1.0,0.0,1.0,77.0,18.0,64.0,1.0,64.0,64.0,0.0,64.0,130.0,0.0,0.0,0.0,64.0,18.0,1.0,1.0,0.0,1.0,77.0,1.0,0.0,0.0,64.0,19.0,0.0,64.0,130.0,0.0,0.0,130.0,130.0,0.0,0.0,64.0,1.0,64.0,64.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,64.0,1.0,19.0,18.0,19.0,77.0,0.0,130.0,130.0,0.0,130.0,0.0,0.0,1.0,0.0,64.0,166.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,77.0,19.0,18.0,0.0,130.0,0.0,0.0,64.0,0.0,1.0,0.0,77.0,0.0,166.0,166.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,77.0,0.0,18.0,18.0,18.0,0.0,64.0,0.0,1.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,166.0,18.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,18.0,18.0,64.0,0.0,1.0,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,130.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,77.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.0,18.0,18.0,18.0,19.0,0.0,64.0,64.0,64.0,130.0
118.0,118.0,97.0,109.0,116.0,66.0,113.0,63.0,75.0,121.0,75.0,121.0,75.0,66.0,75.0,66.0,74.0,149.0,66.0,74.0,74.0,75.0,66.0,74.0,74.0,19.0,75.0,66.0,74.0,74.0,19.0,75.0,66.0,74.0,74.0,19.0,74.0,19.0,73.0,66.0,74.0,74.0,19.0,73.0,75.0,66.0,74.0,74.0,19.0,74.0,19.0,73.0,121.0,18.0,66.0,74.0,74.0,19.0,73.0,75.0,18.0,66.0,74.0,74.0,1.0,73.0,121.0,18.0,121.0,18.0,74.0,74.0,19.0,74.0,1.0,73.0,75.0,18.0,74.0,19.0,73.0,75.0,18.0,121.0,18.0,18.0,19.0,73.0,149.0,18.0,18.0,74.0,73.0,116.0,75.0,0.0,18.0,74.0,18.0,19.0,73.0,75.0,18.0,149.0,0.0,18.0,74.0,19.0,75.0,18.0,18.0,74.0,18.0,19.0,74.0,74.0,18.0,18.0,18.0,74.0,19.0,19.0,18.0,19.0,75.0,0.0,74.0,19.0,74.0,74.0,18.0,74.0,121.0,18.0,18.0,18.0,74.0,0.0,19.0,19.0,18.0,19.0,75.0,19.0,18.0,18.0,74.0,1.0,18.0,74.0,121.0,18.0,18.0,121.0,121.0,18.0,18.0,74.0,19.0,74.0,74.0,18.0,75.0,19.0,18.0,18.0,18.0,18.0,74.0,19.0,1.0,0.0,1.0,75.0,18.0,121.0,121.0,18.0,121.0,18.0,18.0,19.0,18.0,74.0,149.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,74.0,18.0,75.0,1.0,0.0,18.0,121.0,18.0,18.0,74.0,18.0,19.0,18.0,75.0,18.0,149.0,149.0,18.0,18.0,18.0,74.0,18.0,18.0,18.0,19.0,75.0,18.0,0.0,0.0,0.0,18.0,74.0,18.0,19.0,74.0,74.0,74.0,18.0,18.0,18.0,18.0,149.0,0.0,18.0,74.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,75.0,18.0,0.0,0.0,74.0,18.0,19.0,74.0,74.0,74.0,18.0,18.0,74.0,74.0,74.0,121.0,18.0,18.0,18.0,18.0,74.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,75.0,19.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,74.0,0.0,0.0,0.0,1.0,18.0,74.0,74.0,74.0,121.0
118.0,118.0,97.0,109.0,116.0,66.0,113.0,63.0,75.0,121.0,75.0,121.0,75.0,66.0,75.0,66.0,74.0,149.0,66.0,74.0,74.0,75.0,66.0,74.0,74.0,19.0,75.0,66.0,74.0,74.0,19.0,75.0,66.0,74.0,74.0,19.0,74.0,19.0,73.0,66.0,74.0,74.0,19.0,73.0,75.0,66.0,74.0,74.0,19.0,74.0,19.0,73.0,121.0,18.0,66.0,74.0,74.0,19.0,73.0,75.0,18.0,66.0,74.0,74.0,1.0,73.0,121.0,18.0,121.0,18.0,74.0,74.0,19.0,74.0,1.0,73.0,75.0,18.0,74.0,19.0,73.0,75.0,18.0,121.0,18.0,18.0,19.0,73.0,149.0,18.0,18.0,74.0,73.0,116.0,75.0,0.0,18.0,74.0,18.0,19.0,73.0,75.0,18.0,149.0,0.0,18.0,74.0,19.0,75.0,18.0,18.0,74.0,18.0,19.0,74.0,74.0,18.0,18.0,18.0,74.0,19.0,19.0,18.0,19.0,75.0,0.0,74.0,19.0,74.0,74.0,18.0,74.0,121.0,18.0,18.0,18.0,74.0,0.0,19.0,19.0,18.0,19.0,75.0,19.0,18.0,18.0,74.0,1.0,18.0,74.0,121.0,18.0,18.0,121.0,121.0,18.0,18.0,74.0,19.0,74.0,74.0,18.0,75.0,19.0,18.0,18.0,18.0,18.0,74.0,19.0,1.0,0.0,1.0,75.0,18.0,121.0,121.0,18.0,121.0,18.0,18.0,19.0,18.0,74.0,149.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,74.0,18.0,75.0,1.0,0.0,18.0,121.0,18.0,18.0,74.0,18.0,19.0,18.0,75.0,18.0,149.0,149.0,18.0,18.0,18.0,74.0,18.0,18.0,18.0,19.0,75.0,18.0,0.0,0.0,0.0,18.0,74.0,18.0,19.0,74.0,74.0,74.0,18.0,18.0,18.0,18.0,149.0,0.0,18.0,74.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,75.0,18.0,0.0,0.0,74.0,18.0,19.0,74.0,74.0,74.0,18.0,18.0,74.0,74.0,74.0,121.0,18.0,18.0,18.0,18.0,74.0,18.0,19.0,18.0,19.0,19.0,18.0,19.0,75.0,19.0,18.0,19.0,18.0,18.0,19.0,18.0,18.0,74.0,0.0,0.0,0.0,1.0,18.0,74.0,74.0,74.0,121.0
73.0,73.0,54.0,78.0,71.0,36.0,120.0,40.0,92.0,155.0,92.0,155.0,92.0,35.0,92.0,35.0,1.0,190.0,35.0,1.0,0.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,35.0,1.0,0.0,64.0,4.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,155.0,64.0,35.0,1.0,0.0,64.0,4.0,92.0,64.0,35.0,1.0,0.0,73.0,4.0,155.0,64.0,155.0,64.0,1.0,0.0,64.0,0.0,73.0,4.0,92.0,64.0,0.0,64.0,4.0,92.0,64.0,155.0,64.0,64.0,64.0,4.0,190.0,64.0,64.0,0.0,4.0,71.0,92.0,74.0,64.0,0.0,64.0,64.0,4.0,92.0,64.0,190.0,74.0,64.0,0.0,64.0,92.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,74.0,0.0,64.0,0.0,0.0,64.0,0.0,155.0,64.0,64.0,64.0,0.0,74.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,0.0,73.0,64.0,0.0,155.0,64.0,64.0,155.0,155.0,64.0,64.0,0.0,64.0,0.0,0.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,73.0,74.0,73.0,92.0,64.0,155.0,155.0,64.0,155.0,64.0,64.0,64.0,64.0,0.0,190.0,74.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,92.0,73.0,74.0,64.0,155.0,64.0,64.0,0.0,64.0,64.0,64.0,92.0,64.0,190.0,190.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,74.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,190.0,74.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,155.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,74.0,74.0,74.0,73.0,64.0,0.0,0.0,0.0,155.0
100.0,100.0,81.0,93.0,100.0,50.0,113.0,47.0,77.0,130.0,77.0,130.0,77.0,50.0,77.0,50.0,64.0,166.0,50.0,64.0,64.0,77.0,50.0,64.0,64.0,1.0,77.0,50.0,64.0,64.0,1.0,77.0,50.0,64.0,64.0,1.0,64.0,1.0,64.0,50.0,64.0,64.0,1.0,64.0,77.0,50.0,64.0,64.0,1.0,64.0,1.0,64.0,130.0,0.0,50.0,64.0,64.0,1.0,64.0,77.0,0.0,50.0,64.0,64.0,19.0,64.0,130.0,0.0,130.0,0.0,64.0,64.0,1.0,64.0,19.0,64.0,77.0,0.0,64.0,1.0,64.0,77.0,0.0,130.0,0.0,0.0,1.0,64.0,166.0,0.0,0.0,64.0,64.0,100.0,77.0,18.0,0.0,64.0,0.0,1.0,64.0,77.0,0.0,166.0,18.0,0.0,64.0,1.0,77.0,0.0,0.0,64.0,0.0,1.0,64.0,64.0,0.0,0.0,0.0,64.0,1.0,1.0,0.0,1.0,77.0,18.0,64.0,1.0,64.0,64.0,0.0,64.0,130.0,0.0,0.0,0.0,64.0,18.0,1.0,1.0,0.0,1.0,77.0,1.0,0.0,0.0,64.0,19.0,0.0,64.0,130.0,0.0,0.0,130.0,130.0,0.0,0.0,64.0,1.0,64.0,64.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,64.0,1.0,19.0,18.0,19.0,77.0,0.0,130.0,130.0,0.0,130.0,0.0,0.0,1.0,0.0,64.0,166.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,77.0,19.0,18.0,0.0,130.0,0.0,0.0,64.0,0.0,1.0,0.0,77.0,0.0,166.0,166.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,77.0,0.0,18.0,18.0,18.0,0.0,64.0,0.0,1.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,166.0,18.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,18.0,18.0,64.0,0.0,1.0,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,130.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,77.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64.0,18.0,18.0,18.0,19.0,0.0,64.0,64.0,64.0,130.0
99.0,99.0,80.0,92.0,99.0,49.0,114.0,48.0,78.0,131.0,78.0,131.0,78.0,49.0,78.0,49.0,64.0,167.0,49.0,64.0,64.0,78.0,49.0,64.0,64.0,0.0,78.0,49.0,64.0,64.0,0.0,78.0,49.0,64.0,64.0,0.0,64.0,0.0,63.0,49.0,64.0,64.0,0.0,63.0,78.0,49.0,64.0,64.0,0.0,64.0,0.0,63.0,131.0,1.0,49.0,64.0,64.0,0.0,63.0,78.0,1.0,49.0,64.0,64.0,18.0,63.0,131.0,1.0,131.0,1.0,64.0,64.0,0.0,64.0,18.0,63.0,78.0,1.0,64.0,0.0,63.0,78.0,1.0,131.0,1.0,1.0,0.0,63.0,167.0,1.0,1.0,64.0,63.0,99.0,78.0,19.0,1.0,64.0,1.0,0.0,63.0,78.0,1.0,167.0,19.0,1.0,64.0,0.0,78.0,1.0,1.0,64.0,1.0,0.0,64.0,64.0,1.0,1.0,1.0,64.0,0.0,0.0,1.0,0.0,78.0,19.0,64.0,0.0,64.0,64.0,1.0,64.0,131.0,1.0,1.0,1.0,64.0,19.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,1.0,64.0,18.0,1.0,64.0,131.0,1.0,1.0,131.0,131.0,1.0,1.0,64.0,0.0,64.0,64.0,1.0,78.0,0.0,1.0,1.0,1.0,1.0,64.0,0.0,18.0,19.0,18.0,78.0,1.0,131.0,131.0,1.0,131.0,1.0,1.0,0.0,1.0,64.0,167.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,64.0,1.0,78.0,18.0,19.0,1.0,131.0,1.0,1.0,64.0,1.0,0.0,1.0,78.0,1.0,167.0,167.0,1.0,1.0,1.0,64.0,1.0,1.0,1.0,0.0,78.0,1.0,19.0,19.0,19.0,1.0,64.0,1.0,0.0,64.0,64.0,64.0,1.0,1.0,1.0,1.0,167.0,19.0,1.0,64.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,78.0,1.0,19.0,19.0,64.0,1.0,0.0,64.0,64.0,64.0,1.0,1.0,64.0,64.0,64.0,131.0,1.0,1.0,1.0,1.0,64.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,64.0,19.0,19.0,19.0,18.0,1.0,64.0,64.0,64.0,131.0
73.0,73.0,54.0,78.0,71.0,36.0,120.0,40.0,92.0,155.0,92.0,155.0,92.0,35.0,92.0,35.0,1.0,190.0,35.0,1.0,0.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,35.0,1.0,0.0,64.0,4.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,155.0,64.0,35.0,1.0,0.0,64.0,4.0,92.0,64.0,35.0,1.0,0.0,73.0,4.0,155.0,64.0,155.0,64.0,1.0,0.0,64.0,0.0,73.0,4.0,92.0,64.0,0.0,64.0,4.0,92.0,64.0,155.0,64.0,64.0,64.0,4.0,190.0,64.0,64.0,0.0,4.0,71.0,92.0,74.0,64.0,0.0,64.0,64.0,4.0,92.0,64.0,190.0,74.0,64.0,0.0,64.0,92.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,74.0,0.0,64.0,0.0,0.0,64.0,0.0,155.0,64.0,64.0,64.0,0.0,74.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,0.0,73.0,64.0,0.0,155.0,64.0,64.0,155.0,155.0,64.0,64.0,0.0,64.0,0.0,0.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,73.0,74.0,73.0,92.0,64.0,155.0,155.0,64.0,155.0,64.0,64.0,64.0,64.0,0.0,190.0,74.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,92.0,73.0,74.0,64.0,155.0,64.0,64.0,0.0,64.0,64.0,64.0,92.0,64.0,190.0,190.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,74.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,190.0,74.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,155.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,74.0,74.0,74.0,73.0,64.0,0.0,0.0,0.0,155.0
73.0,73.0,54.0,78.0,71.0,36.0,120.0,40.0,92.0,155.0,92.0,155.0,92.0,35.0,92.0,35.0,1.0,190.0,35.0,1.0,0.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,35.0,1.0,0.0,64.0,4.0,92.0,35.0,1.0,0.0,64.0,0.0,64.0,4.0,155.0,64.0,35.0,1.0,0.0,64.0,4.0,92.0,64.0,35.0,1.0,0.0,73.0,4.0,155.0,64.0,155.0,64.0,1.0,0.0,64.0,0.0,73.0,4.0,92.0,64.0,0.0,64.0,4.0,92.0,64.0,155.0,64.0,64.0,64.0,4.0,190.0,64.0,64.0,0.0,4.0,71.0,92.0,74.0,64.0,0.0,64.0,64.0,4.0,92.0,64.0,190.0,74.0,64.0,0.0,64.0,92.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,74.0,0.0,64.0,0.0,0.0,64.0,0.0,155.0,64.0,64.0,64.0,0.0,74.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,0.0,73.0,64.0,0.0,155.0,64.0,64.0,155.0,155.0,64.0,64.0,0.0,64.0,0.0,0.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,73.0,74.0,73.0,92.0,64.0,155.0,155.0,64.0,155.0,64.0,64.0,64.0,64.0,0.0,190.0,74.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,64.0,92.0,73.0,74.0,64.0,155.0,64.0,64.0,0.0,64.0,64.0,64.0,92.0,64.0,190.0,190.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,74.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,190.0,74.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,74.0,74.0,0.0,64.0,64.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,155.0,64.0,64.0,64.0,64.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,92.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,0.0,74.0,74.0,74.0,73.0,64.0,0.0,0.0,0.0,155.0
